geoname_id,bc_geographic_name,geoname_type,lon,lat,bcgn_name,bcgn_feature_type,da_uid,da_population,da_match,da_distance_m,csd_uid,csd_name,csd_type,csd_population,csd_match,csd_distance_m,name_agrees_with_csd,muni_name,muni_type,muni_population,muni_population_year,muni_population_latest,muni_latest_year,place_population,place_population_basis,place_population_source,place_population_confidence,geo_level,geo_uid,geo_shared_with,parent_geoname_id,parent_name,is_nested,is_primary,selected_because,note
64611,Squiaala 7,Indian Reserve,-121.9845880402,49.1498114588,Squiaala 7,Indian Reserve-Réserve indienne,59090705,125,contains,0.0,5909885,Squiaala,Indian reserve,158,contains,0.0,no,,,,,,,125,da,"2021 Census, dissemination area",high,da,59090705,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65597,Stequmwhulpa 5,Indian Reserve,-119.6012209894,50.8498454688,Stequmwhulpa 5,Indian Reserve-Réserve indienne,59331746,590,contains,0.0,5933892,Stequmwhulpa 5,Indian reserve,26,nearest-name,81.2,yes,,,,,,,26,csd,"2021 Census, census subdivision",medium,csd,5933892,0,,,FALSE,TRUE,indigenous,"the point lies 81 m outside the same-named census subdivision, inside Thompson-Nicola L (Grasslands); the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Stequmwhulpa 5 itself"
64625,Stullawheets 8,Indian Reserve,-121.4179114416,49.4664853729,Stullawheets 8,Indian Reserve-Réserve indienne,59090803,472,contains,0.0,5909841,Stullawheets 8,Indian reserve,76,nearest-name,269.9,yes,,,,,,,76,csd,"2021 Census, census subdivision",medium,csd,5909841,0,,,FALSE,TRUE,indigenous,"the point lies 270 m outside the same-named census subdivision, inside Fraser Valley B; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Stullawheets 8 itself"
65013,Sumas Cemetery 12,Indian Reserve,-122.1012579527,49.13314347,Sumas Cemetery 12,Indian Reserve-Réserve indienne,59090807,0,contains,0.0,5909062,Fraser Valley G,Regional district electoral area,1692,contains,0.0,no,,,,,,,0,da,"2021 Census, dissemination area",high,da,59090807,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64954,Tipella 7,Indian Reserve,-122.2179450769,49.783144635,Tipella 7,Indian Reserve-Réserve indienne,59090450,1133,contains,0.0,5909848,Tipella 7,Indian reserve,0,nearest-name,985.6,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5909848,0,,,FALSE,TRUE,indigenous,"the point lies 986 m outside the same-named census subdivision, inside Fraser Valley C; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Tipella 7 itself"
65008,Tseatah 2,Indian Reserve,-121.7512490341,49.2164808719,Tseatah 2,Indian Reserve-Réserve indienne,59090604,15,contains,0.0,5909834,Tseatah 2,Indian reserve,15,contains,0.0,yes,,,,,,,15,csd,"2021 Census, census subdivision",high,csd,5909834,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Tseatah 2 itself"
65632,Tuckkwiowhum 1,Indian Reserve,-121.434588029,49.8331534206,Tuckkwiowhum 1,Indian Reserve-Réserve indienne,59090780,31,contains,0.0,5909817,Tuckkwiowhum 1,Indian reserve,31,contains,0.0,yes,,,,,,,31,csd,"2021 Census, census subdivision",high,csd,5909817,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Tuckkwiowhum 1 itself"
64609,Tzeachten 13,Indian Reserve,-121.9345856277,49.1164785631,Tzeachten 13,Indian Reserve-Réserve indienne,59090834,553,contains,0.0,5909830,Tzeachten 13,Indian reserve,3089,contains,0.0,yes,,,,,,,3089,csd,"2021 Census, census subdivision",high,csd,5909830,0,,,FALSE,TRUE,indigenous + population>1000,"the geoname names its containing census subdivision, so this is the population of Tzeachten 13 itself"
64610,Upper Sumas 6,Indian Reserve,-122.2012589818,49.0498087942,Upper Sumas 6,Indian Reserve-Réserve indienne,59090722,232,contains,0.0,5909877,Upper Sumas 6,Indian reserve,232,contains,0.0,yes,,,,,,,232,csd,"2021 Census, census subdivision",high,csd,5909877,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Upper Sumas 6 itself"
23523,Valemount,Village,-119.2732832999,52.8285282773,Valemount,Village (1),59530261,547,contains,0.0,5953007,Valemount,Village,1052,contains,0.0,yes,Valemount,Village,1091,2021,1082,2025,1091,municipal,"BC Stats population estimate, July 1 2021",high,csd,5953007,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Valemount itself, as estimated by BC Stats for 2021 (the 2021 census counted 1,052)"
65627,Whispering Pines 4,Indian Reserve,-120.2415239166,50.9915063632,Whispering Pines 4,Indian Reserve-Réserve indienne,59331495,57,contains,0.0,5933877,Whispering Pines 4,Indian reserve,57,contains,0.0,yes,,,,,,,57,csd,"2021 Census, census subdivision",high,csd,5933877,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Whispering Pines 4 itself"
64633,Yakweakwioose 12,Indian Reserve,-121.9345860466,49.1331452818,Yakweakwioose 12,Indian Reserve-Réserve indienne,59090699,49,contains,0.0,5909831,Yakweakwioose 12,Indian reserve,49,contains,0.0,yes,,,,,,,49,csd,"2021 Census, census subdivision",high,csd,5909831,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Yakweakwioose 12 itself"
64631,Yale Town 1,Indian Reserve,-121.43458118,49.5664855924,Yale Town 1,Indian Reserve-Réserve indienne,59090803,472,contains,0.0,5909818,Yale Town 1,Indian reserve,5,nearest-name,728.3,yes,,,,,,,5,csd,"2021 Census, census subdivision",medium,csd,5909818,0,,,FALSE,TRUE,indigenous,"the point lies 728 m outside the same-named census subdivision, inside Fraser Valley B; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Yale Town 1 itself"
65561,Zoht 4,Indian Reserve,-120.6679055993,50.1831634189,Zoht 4,Indian Reserve-Réserve indienne,59331546,20,contains,0.0,5933811,Zoht 4,Indian reserve,20,contains,0.0,yes,,,,,,,20,csd,"2021 Census, census subdivision",high,csd,5933811,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Zoht 4 itself"
29163,Canal Flats,Village,-115.8088888885,50.1602777738,Canal Flats,Village (1),59010139,802,contains,0.0,5901043,Canal Flats,Village,802,contains,0.0,yes,Canal Flats,Village,830,2021,889,2025,830,municipal,"BC Stats population estimate, July 1 2021",high,csd,5901043,0,,,FALSE,TRUE,municipality,"this is the population of the municipality of Canal Flats itself, as estimated by BC Stats for 2021 (the 2021 census counted 802)"
65096,Cassimayooks 5,Indian Reserve,-115.5649414893,49.4915436535,Cassimayooks 5,Indian Reserve-Réserve indienne,59010203,5,contains,0.0,5901805,Cassimayooks (Mayook) 5,Indian reserve,5,contains,0.0,no,,,,,,,5,da,"2021 Census, dissemination area",high,da,59010203,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
29230,Castlegar,City,-117.6669444444,49.3244444406,Castlegar,City,59030185,471,contains,0.0,5903045,Castlegar,City,8338,contains,0.0,yes,Castlegar,City,8661,2021,9465,2025,8661,municipal,"BC Stats population estimate, July 1 2021",high,csd,5903045,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Castlegar itself, as estimated by BC Stats for 2021 (the 2021 census counted 8,338)"
65618,Columbia Lake 3,Indian Reserve,-115.9177518106,50.4165456658,Columbia Lake 3,Indian Reserve-Réserve indienne,59010136,149,contains,0.0,5901804,Columbia Lake 3,Indian reserve,149,contains,0.0,yes,,,,,,,149,csd,"2021 Census, census subdivision",high,csd,5901804,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Columbia Lake 3 itself"
4786,Cranbrook,City,-115.7469444448,49.5080555511,Cranbrook,City,59010179,433,contains,0.0,5901022,Cranbrook,City,20499,contains,0.0,yes,Cranbrook,City,21417,2021,22703,2025,21417,municipal,"BC Stats population estimate, July 1 2021",high,csd,5901022,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Cranbrook itself, as estimated by BC Stats for 2021 (the 2021 census counted 20,499)"
4864,Creston,Town,-116.5130555559,49.0974999962,Creston,Town,59030216,535,contains,0.0,5903004,Creston,Town,5583,contains,0.0,yes,Creston,Town,5733,2021,5976,2025,5733,municipal,"BC Stats population estimate, July 1 2021",high,csd,5903004,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Creston itself, as estimated by BC Stats for 2021 (the 2021 census counted 5,583)"
65573,Creston 1,Indian Reserve,-116.5344090388,49.0498661582,Creston 1,Indian Reserve-Réserve indienne,59030206,93,contains,0.0,5903807,Creston 1,Indian reserve,93,contains,0.0,yes,,,,,,,93,csd,"2021 Census, census subdivision",high,csd,5903807,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Creston 1 itself"
9449,Elkford,District Municipality,-114.9216666668,50.0244444407,Elkford,District Municipality (1),59010239,475,contains,0.0,5901003,Elkford,District municipality,2749,contains,0.0,yes,Elkford,District municipality,2873,2021,3030,2025,2873,municipal,"BC Stats population estimate, July 1 2021",high,csd,5901003,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Elkford itself, as estimated by BC Stats for 2021 (the 2021 census counted 2,749)"
11937,Fernie,City,-115.0627777773,49.5041666623,Fernie,City,59010219,499,contains,0.0,5901012,Fernie,City,6320,contains,0.0,yes,Fernie,City,6623,2021,7086,2025,6623,municipal,"BC Stats population estimate, July 1 2021",high,csd,5901012,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Fernie itself, as estimated by BC Stats for 2021 (the 2021 census counted 6,320)"
4479,Fruitvale,Village,-117.5427777778,49.1149999955,Fruitvale,Village (1),59050108,484,contains,0.0,5905005,Fruitvale,Village,1958,contains,0.0,yes,Fruitvale,Village,2033,2021,2068,2025,2033,municipal,"BC Stats population estimate, July 1 2021",high,csd,5905005,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Fruitvale itself, as estimated by BC Stats for 2021 (the 2021 census counted 1,958)"
28894,Golden,Town,-116.964722222,51.2977777742,Golden,Town,59390220,426,contains,0.0,5939007,Golden,Town,3986,contains,0.0,yes,Golden,Town,4187,2021,4433,2025,4187,municipal,"BC Stats population estimate, July 1 2021",high,csd,5939007,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Golden itself, as estimated by BC Stats for 2021 (the 2021 census counted 3,986)"
1792,Invermere,District Municipality,-116.030555555,50.5058333298,Invermere,District Municipality (1),59010130,708,contains,0.0,5901039,Invermere,District municipality,3917,contains,0.0,yes,Invermere,District municipality,4073,2021,4305,2025,4073,municipal,"BC Stats population estimate, July 1 2021",high,csd,5901039,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Invermere itself, as estimated by BC Stats for 2021 (the 2021 census counted 3,917)"
65089,Isidore's Ranch 4,Indian Reserve,-115.617722313,49.5498767899,Isidore's Ranch 4,Indian Reserve-Réserve indienne,59010143,679,contains,0.0,5901802,Isidore's Ranch 4,Indian reserve,0,nearest-name,459.9,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5901802,0,,,FALSE,TRUE,indigenous,"the point lies 460 m outside the same-named census subdivision, inside East Kootenay C; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Isidore's Ranch 4 itself"
3045,Kaslo,Village,-116.9049999994,49.9105555513,Kaslo,Village (1),59030239,577,contains,0.0,5903023,Kaslo,Village,1049,contains,0.0,yes,Kaslo,Village,1077,2021,1141,2025,1077,municipal,"BC Stats population estimate, July 1 2021",high,csd,5903023,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Kaslo itself, as estimated by BC Stats for 2021 (the 2021 census counted 1,049)"
3865,Kimberley,City,-115.9816666659,49.6849999961,Kimberley,City,59010158,576,contains,0.0,5901028,Kimberley,City,8115,contains,0.0,yes,Kimberley,City,8422,2021,9037,2025,8422,municipal,"BC Stats population estimate, July 1 2021",high,csd,5901028,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Kimberley itself, as estimated by BC Stats for 2021 (the 2021 census counted 8,115)"
65090,Kootenay 1,Indian Reserve,-115.7010599185,49.6165430255,Kootenay 1,Indian Reserve-Réserve indienne,59010146,145,contains,0.0,5901803,Kootenay 1,Indian reserve,145,contains,0.0,yes,,,,,,,145,csd,"2021 Census, census subdivision",high,csd,5901803,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Kootenay 1 itself"
65574,Lower Kootenay 1A,Indian Reserve,-116.5344086786,49.0331994291,Lower Kootenay 1A,Indian Reserve-Réserve indienne,59030205,576,contains,0.0,5903017,Central Kootenay C,Regional district electoral area,1475,contains,0.0,no,,,,,,,576,da,"2021 Census, dissemination area",high,da,59030205,1,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65564,Lower Kootenay 5,Indian Reserve,-116.5844132324,49.1665328144,Lower Kootenay 5,Indian Reserve-Réserve indienne,59030204,493,contains,0.0,5903017,Central Kootenay C,Regional district electoral area,1475,contains,0.0,no,,,,,,,493,da,"2021 Census, dissemination area",high,da,59030204,4,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
7111,Montrose,Village,-117.5941666663,49.0788888846,Montrose,Village (1),59050103,541,contains,0.0,5905009,Montrose,Village,1013,contains,0.0,yes,Montrose,Village,1055,2021,1072,2025,1055,municipal,"BC Stats population estimate, July 1 2021",high,csd,5905009,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Montrose itself, as estimated by BC Stats for 2021 (the 2021 census counted 1,013)"
38677,Nakusp,Village,-117.7974999997,50.2391666624,Nakusp,Village (1),59030131,689,contains,0.0,5903050,Nakusp,Village,1589,contains,0.0,yes,Nakusp,Village,1640,2021,1740,2025,1640,municipal,"BC Stats population estimate, July 1 2021",high,csd,5903050,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Nakusp itself, as estimated by BC Stats for 2021 (the 2021 census counted 1,589)"
13493,Nelson,City,-117.2958333335,49.4933333293,Nelson,City,59030149,489,contains,0.0,5903015,Nelson,City,11106,contains,0.0,yes,Nelson,City,11586,2021,12126,2025,11586,municipal,"BC Stats population estimate, July 1 2021",high,csd,5903015,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Nelson itself, as estimated by BC Stats for 2021 (the 2021 census counted 11,106)"
13574,New Denver,Village,-117.3772222218,49.9913888846,New Denver,Village (1),59030135,487,contains,0.0,5903032,New Denver,Village,487,contains,0.0,yes,New Denver,Village,496,2021,527,2025,496,municipal,"BC Stats population estimate, July 1 2021",high,csd,5903032,0,,,FALSE,TRUE,municipality,"this is the population of the municipality of New Denver itself, as estimated by BC Stats for 2021 (the 2021 census counted 487)"
18651,Old Town,Locality,-115.9677341805,49.5498735791,Old Town,Locality,59010164,1129,contains,0.0,5901035,East Kootenay C,Regional district electoral area,6536,contains,0.0,no,,,,,,,1129,da,"2021 Census, dissemination area",high,da,59010164,0,,,FALSE,TRUE,population>1000,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
23207,Radium Hot Springs,Village,-116.0761111111,50.6199999957,Radium Hot Springs,Village (1),59010126,1339,contains,0.0,5901040,Radium Hot Springs,Village,1339,contains,0.0,yes,Radium Hot Springs,Village,1392,2021,1489,2025,1392,municipal,"BC Stats population estimate, July 1 2021",high,csd,5901040,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Radium Hot Springs itself, as estimated by BC Stats for 2021 (the 2021 census counted 1,339)"
19010,Revelstoke,City,-118.1960497006,50.9981748375,Revelstoke,City,59390206,452,contains,0.0,5939019,Revelstoke,City,8275,contains,0.0,yes,Revelstoke,City,8696,2021,9464,2025,8696,municipal,"BC Stats population estimate, July 1 2021",high,csd,5939019,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Revelstoke itself, as estimated by BC Stats for 2021 (the 2021 census counted 8,275)"
21861,Rossland,City,-117.8016419994,49.0803361469,Rossland,City,59050082,670,contains,0.0,5905023,Rossland,City,4140,contains,0.0,yes,Rossland,City,4328,2021,4355,2025,4328,municipal,"BC Stats population estimate, July 1 2021",high,csd,5905023,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Rossland itself, as estimated by BC Stats for 2021 (the 2021 census counted 4,140)"
13633,Salmo,Village,-117.2786111108,49.1933333287,Salmo,Village (1),59030200,595,contains,0.0,5903011,Salmo,Village,1140,contains,0.0,yes,Salmo,Village,1171,2021,1310,2025,1171,municipal,"BC Stats population estimate, July 1 2021",high,csd,5903011,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Salmo itself, as estimated by BC Stats for 2021 (the 2021 census counted 1,140)"
65773,Shuswap,Indian Reserve,-116.0344251804,50.5332120213,Shuswap,Indian Reserve-Réserve indienne,59010268,319,contains,0.0,5901806,Shuswap,Indian reserve,319,contains,0.0,yes,,,,,,,319,csd,"2021 Census, census subdivision",high,csd,5901806,1,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Shuswap itself"
20485,Silverton,Village,-117.3572222227,49.9527777739,Silverton,Village (1),59030136,149,contains,0.0,5903027,Silverton,Village,149,contains,0.0,yes,Silverton,Village,185,2021,196,2025,185,municipal,"BC Stats population estimate, July 1 2021",high,csd,5903027,0,,,FALSE,TRUE,municipality,"this is the population of the municipality of Silverton itself, as estimated by BC Stats for 2021 (the 2021 census counted 149)"
22406,Slocan,Village,-117.4661111118,49.7677777738,Slocan,Village (1),59030138,379,contains,0.0,5903019,Slocan,Village,379,contains,0.0,yes,Slocan,Village,391,2021,488,2025,391,municipal,"BC Stats population estimate, July 1 2021",high,csd,5903019,0,,,FALSE,TRUE,municipality,"this is the population of the municipality of Slocan itself, as estimated by BC Stats for 2021 (the 2021 census counted 379)"
21659,Sparwood,District Municipality,-114.885833333,49.7333333292,Sparwood,District Municipality (1),59010231,269,contains,0.0,5901006,Sparwood,District municipality,4148,contains,0.0,yes,Sparwood,District municipality,4345,2021,4486,2025,4345,municipal,"BC Stats population estimate, July 1 2021",high,csd,5901006,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Sparwood itself, as estimated by BC Stats for 2021 (the 2021 census counted 4,148)"
13191,St. Eugene Mission,Community,-115.7547504004,49.5871652971,St. Eugene Mission,Community,59010259,10,contains,0.0,5901808,St. Mary's,Indian reserve,10,contains,0.0,no,,,,,,,10,da,"2021 Census, dissemination area",high,da,59010259,1,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65093,Tobacco Plains 2,Indian Reserve,-115.1010276071,49.0498792203,Tobacco Plains 2,Indian Reserve-Réserve indienne,59010214,96,contains,0.0,5901801,Tobacco Plains 2,Indian reserve,96,contains,0.0,yes,,,,,,,96,csd,"2021 Census, census subdivision",high,csd,5901801,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Tobacco Plains 2 itself"
21966,Trail,City,-117.7091666666,49.0944444401,Trail,City,59050092,564,contains,0.0,5905014,Trail,City,7920,contains,0.0,yes,Trail,City,8209,2021,8539,2025,8209,municipal,"BC Stats population estimate, July 1 2021",high,csd,5905014,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Trail itself, as estimated by BC Stats for 2021 (the 2021 census counted 7,920)"
19132,Warfield,Village,-117.7491666665,49.0941666626,Warfield,Village (1),59050087,720,contains,0.0,5905018,Warfield,Village,1753,contains,0.0,yes,Warfield,Village,1830,2021,1729,2025,1830,municipal,"BC Stats population estimate, July 1 2021",high,csd,5905018,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Warfield itself, as estimated by BC Stats for 2021 (the 2021 census counted 1,753)"
65550,Alexis 9,Indian Reserve,-119.9011899603,49.2165004048,Alexis 9,Indian Reserve-Réserve indienne,59070146,409,contains,0.0,5907808,Alexis 9,Indian reserve,10,nearest-name,442.8,yes,,,,,,,10,csd,"2021 Census, census subdivision",medium,csd,5907808,0,,,FALSE,TRUE,indigenous,"the point lies 443 m outside the same-named census subdivision, inside Okanagan-Similkameen G; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Alexis 9 itself"
9213,Armstrong,City,-119.1966666672,50.4483333291,Armstrong,City,59370312,424,contains,0.0,5937028,Armstrong,City,5323,contains,0.0,yes,Armstrong,City,5499,2021,5643,2025,5499,municipal,"BC Stats population estimate, July 1 2021",high,csd,5937028,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Armstrong itself, as estimated by BC Stats for 2021 (the 2021 census counted 5,323)"
65549,Ashnola 10,Indian Reserve,-120.0011931851,49.2164993736,Ashnola 10,Indian Reserve-Réserve indienne,59070148,58,contains,0.0,5907809,Ashnola 10,Indian reserve,58,contains,0.0,yes,,,,,,,58,csd,"2021 Census, census subdivision",high,csd,5907809,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Ashnola 10 itself"
38321,Beaverdell,Community,-119.0887872997,49.4344430672,Beaverdell,Community,59050062,1316,contains,0.0,5905054,Kootenay Boundary E / West Boundary,Regional district electoral area,3004,contains,0.0,no,,,,,,,1316,da,"2021 Census, dissemination area",high,da,59050062,1,,,FALSE,TRUE,population>1000,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65553,Blind Creek 6,Indian Reserve,-119.7345171136,49.1831686637,Blind Creek 6,Indian Reserve-Réserve indienne,59070159,26,contains,0.0,5907806,Blind Creek 6,Indian reserve,26,contains,0.0,yes,,,,,,,26,csd,"2021 Census, census subdivision",high,csd,5907806,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Blind Creek 6 itself"
65552,Blind Creek 6A,Indian Reserve,-119.7511843187,49.1831684932,Blind Creek 6A,Indian Reserve-Réserve indienne,59070157,692,contains,0.0,5907026,Okanagan-Similkameen B,Regional district electoral area,1151,contains,0.0,no,,,,,,,692,da,"2021 Census, dissemination area",high,da,59070157,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65801,Chopaka 7 & 8,Indian Reserve,-119.7192355104,49.0428905574,Chopaka 7 & 8,Indian Reserve-Réserve indienne,59070158,86,contains,0.0,5907805,Chopaka 7 & 8,Indian reserve,86,contains,0.0,yes,,,,,,,86,csd,"2021 Census, census subdivision",high,csd,5907805,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Chopaka 7 & 8 itself"
65184,Chuchuwayha 2,Indian Reserve,-120.0678652274,49.3498325165,Chuchuwayha 2,Indian Reserve-Réserve indienne,59070309,807,contains,0.0,5907807,Chuchuwayha 2,Indian reserve,86,nearest-name,194.7,yes,,,,,,,86,csd,"2021 Census, census subdivision",medium,csd,5907807,0,,,FALSE,TRUE,indigenous,"the point lies 195 m outside the same-named census subdivision, inside Okanagan-Similkameen G; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Chuchuwayha 2 itself"
65195,Chuchuwayha 2C,Indian Reserve,-120.1345332361,49.3164983632,Chuchuwayha 2C,Indian Reserve-Réserve indienne,59070146,409,contains,0.0,5907053,Okanagan-Similkameen G,Regional district electoral area,2298,contains,0.0,no,,,,,,,409,da,"2021 Census, dissemination area",high,da,59070146,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65577,Chum Creek 2,Indian Reserve,-119.5845541992,50.8665124254,Chum Creek 2,Indian Reserve-Réserve indienne,59390134,53,contains,0.0,5939801,Chum Creek 2,Indian reserve,53,contains,0.0,yes,,,,,,,53,csd,"2021 Census, census subdivision",high,csd,5939801,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Chum Creek 2 itself"
10820,Coldstream,District Municipality,-119.2300000005,50.2238888851,Coldstream,District Municipality (1),59370219,1712,contains,0.0,5937010,Coldstream,District municipality,11171,contains,0.0,yes,Coldstream,District municipality,11576,2021,11380,2025,11576,municipal,"BC Stats population estimate, July 1 2021",high,csd,5937010,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Coldstream itself, as estimated by BC Stats for 2021 (the 2021 census counted 11,171)"
65649,Duck Lake 7,Indian Reserve,-119.4013888883,49.9991666622,Duck Lake 7,Indian Reserve-Réserve indienne,59350271,647,contains,0.0,5935801,Duck Lake 7,Indian reserve,1847,contains,0.0,yes,,,,,,,1847,csd,"2021 Census, census subdivision",high,csd,5935801,0,,,FALSE,TRUE,indigenous + population>1000,"the geoname names its containing census subdivision, so this is the population of Duck Lake 7 itself"
9990,Enderby,City,-119.1394444452,50.5505555514,Enderby,City,59370134,481,contains,0.0,5937033,Enderby,City,3028,contains,0.0,yes,Enderby,City,3129,2021,3292,2025,3129,municipal,"BC Stats population estimate, July 1 2021",high,csd,5937033,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Enderby itself, as estimated by BC Stats for 2021 (the 2021 census counted 3,028)"
65085,Enderby 2,Indian Reserve,-119.1345309842,50.5498483156,Enderby 2,Indian Reserve-Réserve indienne,59370137,440,contains,0.0,5937802,Enderby 2,Indian reserve,440,contains,0.0,yes,,,,,,,440,csd,"2021 Census, census subdivision",high,csd,5937802,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Enderby 2 itself"
2010,Glenemma,Locality,-119.3512027723,50.4665122246,Glenemma,Locality,59390181,91,contains,0.0,5939804,Okanagan (Part) 1,Indian reserve,91,contains,0.0,no,,,,,,,91,da,"2021 Census, dissemination area",high,da,59390181,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
11640,Grand Forks,City,-118.4391666663,49.0311111068,Grand Forks,City,59050072,423,contains,0.0,5905032,Grand Forks,City,4112,contains,0.0,yes,Grand Forks,City,4233,2021,4308,2025,4233,municipal,"BC Stats population estimate, July 1 2021",high,csd,5905032,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Grand Forks itself, as estimated by BC Stats for 2021 (the 2021 census counted 4,112)"
2712,Greenwood,City,-118.6763888892,49.0883333293,Greenwood,City,59050064,702,contains,0.0,5905042,Greenwood,City,702,contains,0.0,yes,Greenwood,City,718,2021,730,2025,718,municipal,"BC Stats population estimate, July 1 2021",high,csd,5905042,0,,,FALSE,TRUE,municipality,"this is the population of the municipality of Greenwood itself, as estimated by BC Stats for 2021 (the 2021 census counted 702)"
65651,Harris 3,Indian Reserve,-119.2345301141,50.3831795846,Harris 3,Indian Reserve-Réserve indienne,59370152,661,contains,0.0,5937805,Harris 3,Indian reserve,0,nearest-name,87.6,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5937805,0,,,FALSE,TRUE,indigenous,"the point lies 88 m outside the same-named census subdivision, inside Spallumcheen; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Harris 3 itself"
65610,Hustalen 1,Indian Reserve,-119.651225724,50.9665124313,Hustalen 1,Indian Reserve-Réserve indienne,59390127,828,contains,0.0,5939802,Hustalen 1,Indian reserve,44,nearest-name,344.8,yes,,,,,,,44,csd,"2021 Census, census subdivision",medium,csd,5939802,0,,,FALSE,TRUE,indigenous,"the point lies 345 m outside the same-named census subdivision, inside Columbia-Shuswap F; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Hustalen 1 itself"
